tweet_id,timestamp,rating_numerator,rating_denominator,name,stage,jpg_url,img_num,p1,p1_conf,p1_dog,p2,p2_conf,p2_dog,p3,p3_conf,p3_dog,favorite_count,favorited
801538201127157760,2016-11-23 21:29:33+00:00,12.0,10.0,Wallace,,https://pbs.twimg.com/media/Cx-itFWWIAAZu7l.jpg,1.0,Pembroke,0.550506,True,Cardigan,0.306612,True,Shetland_sheepdog,0.0542299999999999,True,9141,False
801285448605831168,2016-11-23 04:45:12+00:00,10.0,10.0,None,,https://pbs.twimg.com/media/Cx683NPUAAAjyU4.jpg,1.0,minivan,0.789376,False,beach_wagon,0.081125,False,convertible,0.0645338,False,6802,False
801167903437357056,2016-11-22 20:58:07+00:00,13.0,10.0,Milo,,https://pbs.twimg.com/media/Cx5R8wPVEAALa9r.jpg,1.0,cocker_spaniel,0.74022,True,Dandie_Dinmont,0.0616044999999999,True,English_setter,0.0413314,True,27386,False
801127390143516673,,,,,,,,,,,,,,,,,0,False
801115127852503040,2016-11-22 17:28:25+00:00,12.0,10.0,Bones,doggo,https://pbs.twimg.com/media/Cx4h7zHUsAAqaJd.jpg,1.0,dalmatian,0.823356,True,English_setter,0.0946018999999999,True,bluetick,0.0219534,True,8992,False
801115127852503040,2016-11-22 17:28:25+00:00,12.0,10.0,Bones,pupper,https://pbs.twimg.com/media/Cx4h7zHUsAAqaJd.jpg,1.0,dalmatian,0.823356,True,English_setter,0.0946018999999999,True,bluetick,0.0219534,True,8992,False
800859414831898624,,,,,,,,,,,,,,,,,778,False
800855607700029440,,,,,,,,,,,,,,,,,0,False
800751577355128832,2016-11-21 17:23:47+00:00,12.0,10.0,Mauve,,https://pbs.twimg.com/media/CxzXOyBW8AEu_Oi.jpg,2.0,cocker_spaniel,0.771984,True,miniature_poodle,0.0766528,True,toy_poodle,0.0396183,True,11701,False
800513324630806528,2016-11-21 01:37:04+00:00,11.0,10.0,Chef,,https://pbs.twimg.com/media/Cxv-nkJUoAAhzMt.jpg,1.0,Pembroke,0.8289040000000001,True,Cardigan,0.167373,True,Chihuahua,0.0007659339999999,True,14685,False
800459316964663297,2016-11-20 22:02:27+00:00,12.0,10.0,None,pupper,https://pbs.twimg.com/media/CxvNfrhWQAA2hKM.jpg,1.0,teddy,0.311928,False,ice_bear,0.184657,False,Christmas_stocking,0.173229,False,10538,False
800443802682937345,2016-11-20 21:00:48+00:00,11.0,10.0,Sampson,pupper,https://pbs.twimg.com/media/CsVO7ljW8AAckRD.jpg,1.0,mousetrap,0.777468,False,black_widow,0.0939401999999999,False,paddlewheel,0.0174919,False,0,False
800388270626521089,2016-11-20 17:20:08+00:00,12.0,10.0,Doc,floofer,https://pbs.twimg.com/media/CxuM3oZW8AEhO5z.jpg,2.0,golden_retriever,0.35986,True,Pembroke,0.194207,True,collie,0.154603,True,12456,False
800188575492947969,,,,,,,,,,,,,,,,,0,False
800141422401830912,2016-11-20 00:59:15+00:00,13.0,10.0,Peaches,,https://pbs.twimg.com/media/CxqsX-8XUAAEvjD.jpg,3.0,golden_retriever,0.938048,True,kuvasz,0.0251195,True,Labrador_retriever,0.0229773,True,17092,False
800018252395122689,2016-11-19 16:49:49+00:00,11.0,10.0,None,doggo,https://pbs.twimg.com/ext_tw_video_thumb/800018199223959552/pu/img/3Qp73edtkZO-qWPy.jpg,1.0,vacuum,0.289485,False,punching_bag,0.2432969999999999,False,barbell,0.14363,False,31768,False
799774291445383169,2016-11-19 00:40:24+00:00,13.0,10.0,Tucker,,https://pbs.twimg.com/media/CsGnz64WYAEIDHJ.jpg,1.0,chow,0.316565,True,golden_retriever,0.241929,True,Pomeranian,0.157524,True,0,False
799757965289017345,2016-11-18 23:35:32+00:00,13.0,10.0,Sobe,doggo,https://pbs.twimg.com/media/CxlPnoSUcAEXf1i.jpg,1.0,Border_collie,0.442534,True,collie,0.288684,True,Shetland_sheepdog,0.196399,True,9390,False
799422933579902976,2016-11-18 01:24:14+00:00,12.0,10.0,Longfellow,,https://pbs.twimg.com/media/Cxge6AdUQAAvXLB.jpg,1.0,miniature_pinscher,0.58363,True,redbone,0.276095,True,toy_terrier,0.0185500999999999,True,8965,False
799308762079035393,,,,,,,,,,,,,,,,,0,True
799297110730567681,2016-11-17 17:04:16+00:00,11.0,10.0,Jeffrey,,https://pbs.twimg.com/media/CxeseRgUoAM_SQK.jpg,1.0,malamute,0.985028,True,Siberian_husky,0.00583442,True,Eskimo_dog,0.00544281,True,11065,False
799063482566066176,2016-11-17 01:35:54+00:00,11.0,10.0,Mister,,https://pbs.twimg.com/media/CxbX_n2WIAAHaLS.jpg,2.0,Norfolk_terrier,0.334436,True,Norwich_terrier,0.231573,True,Australian_terrier,0.214203,True,9058,False
798933969379225600,2016-11-16 17:01:16+00:00,12.0,10.0,Iroh,,https://pbs.twimg.com/media/CxZiLcLXUAApMVy.jpg,1.0,Siberian_husky,0.703224,True,Eskimo_dog,0.229351,True,malamute,0.0443508,True,14712,False
798925684722855936,2016-11-16 16:28:21+00:00,11.0,10.0,Shadow,,https://pbs.twimg.com/media/CxZaqh_WQAA7lY3.jpg,1.0,West_Highland_white_terrier,0.539463,True,cairn,0.184897,True,Norfolk_terrier,0.163024,True,8246,False
798705661114773508,,,,,,,,,,,,,,,,,0,False
798701998996647937,,,,,,,,,,,,,,,,,0,False
798697898615730177,2016-11-16 01:23:12+00:00,10.0,10.0,Stubert,,https://pbs.twimg.com/media/CeRoBaxWEAABi0X.jpg,1.0,Labrador_retriever,0.8686709999999999,True,carton,0.0950952,False,pug,0.00765137,True,0,False
798694562394996736,2016-11-16 01:09:57+00:00,12.0,10.0,None,,https://pbs.twimg.com/media/Cbs3DOAXIAAp3Bd.jpg,1.0,Chihuahua,0.615163,True,Pembroke,0.1595089999999999,True,basenji,0.0844656999999999,True,0,False
798686750113755136,,,,,,,,,,,,,,,,,0,False
798682547630837760,,,,,,,,,,,,,,,,,0,False
798673117451325440,2016-11-15 23:44:44+00:00,13.0,10.0,None,,https://pbs.twimg.com/media/CV_cnjHWUAADc-c.jpg,1.0,dough,0.806757,False,bakery,0.0279065999999999,False,French_loaf,0.0181889,False,0,False
798665375516884993,2016-11-15 23:13:58+00:00,10.0,10.0,Lola,,https://pbs.twimg.com/media/CVMOlMiWwAA4Yxl.jpg,1.0,chow,0.243529,True,hamster,0.22715,False,Pomeranian,0.0560567,True,0,False
798644042770751489,2016-11-15 21:49:12+00:00,10.0,10.0,Paull,,https://pbs.twimg.com/media/CU3mITUWIAAfyQS.jpg,1.0,English_springer,0.403698,True,Brittany_spaniel,0.347609,True,Welsh_springer_spaniel,0.137186,True,0,False
798628517273620480,2016-11-15 20:47:30+00:00,12.0,10.0,None,,https://pbs.twimg.com/media/CUN4Or5UAAAa5K4.jpg,1.0,beagle,0.636169,True,Labrador_retriever,0.119256,True,golden_retriever,0.0825491999999999,True,0,False
798585098161549313,,,,,,,,,,,,,,,,,0,False
798576900688019456,,,,,,,,,,,,,,,,,0,False
798340744599797760,2016-11-15 01:44:00+00:00,11.0,10.0,Davey,,https://pbs.twimg.com/media/CrXhIqBW8AA6Bse.jpg,1.0,papillon,0.53318,True,collie,0.192031,True,Border_collie,0.121626,True,0,False
798209839306514432,2016-11-14 17:03:50+00:00,13.0,10.0,Cooper,,https://pbs.twimg.com/media/CxPPnCYWIAAo_ao.jpg,1.0,Pekinese,0.524583,True,Shih-Tzu,0.102931,True,Pomeranian,0.0978931,True,11548,False
797971864723324932,2016-11-14 01:18:12+00:00,12.0,10.0,None,pupper,https://pbs.twimg.com/media/CxL3IWeVEAAAIE2.jpg,1.0,American_Staffordshire_terrier,0.489845,True,Chihuahua,0.30576,True,Staffordshire_bullterrier,0.0727991,True,13018,False
797545162159308800,2016-11-12 21:02:38+00:00,12.0,10.0,Cassie,,https://pbs.twimg.com/media/CxFzFAAUAAA5C9z.jpg,1.0,Pembroke,0.954089,True,Cardigan,0.0336439,True,papillon,0.00973566,True,16198,False
797236660651966464,2016-11-12 00:36:46+00:00,12.0,10.0,Pancake,,https://pbs.twimg.com/media/CxBafisWQAAtJ1X.jpg,2.0,collie,0.767005,True,Border_collie,0.100844,True,kelpie,0.0483681,True,22328,False
797165961484890113,,,,,,,,,,,,,,,,,256,False
796904159865868288,,,,,,,,,,,,,,,,,0,False
796865951799083009,2016-11-11 00:03:42+00:00,12.0,10.0,Tyr,,https://pbs.twimg.com/media/Cw8JWZ2UsAAJOZ6.jpg,1.0,Cardigan,0.8391290000000001,True,Boston_bull,0.0806985,True,Pembroke,0.034505,True,8564,False
796759840936919040,2016-11-10 17:02:03+00:00,11.0,10.0,Romeo,,https://pbs.twimg.com/media/Cw6o1JQXcAAtP78.jpg,1.0,American_Staffordshire_terrier,0.463996,True,Staffordshire_bullterrier,0.155566,True,Weimaraner,0.137587,True,13256,False
796563435802726400,,,,,,,,,,,,,,,,,0,False
796484825502875648,2016-11-09 22:49:15+00:00,12.0,10.0,None,doggo,https://pbs.twimg.com/media/Cw2uty8VQAAB0pL.jpg,1.0,cocker_spaniel,0.116924,True,seat_belt,0.107511,False,Australian_terrier,0.0998434,True,8472,False
796387464403357696,2016-11-09 16:22:22+00:00,12.0,10.0,Snicku,,https://pbs.twimg.com/media/Cw1WKu1UQAAvWsu.jpg,1.0,Pekinese,0.461164,True,Pomeranian,0.28865,True,Siamese_cat,0.052423,False,12334,False
796177847564038144,2016-11-09 02:29:25+00:00,11.0,10.0,Ruby,,https://pbs.twimg.com/media/Cwx99rpW8AMk_Ie.jpg,1.0,golden_retriever,0.600276,True,Labrador_retriever,0.140798,True,seat_belt,0.0873548,False,0,False
796149749086875649,2016-11-09 00:37:46+00:00,11.0,10.0,Ruby,,https://pbs.twimg.com/media/Cwx99rpW8AMk_Ie.jpg,1.0,golden_retriever,0.600276,True,Labrador_retriever,0.140798,True,seat_belt,0.0873548,False,36177,False
796125600683540480,,,,,,,,,,,,,,,,,5511,False
796116448414461957,2016-11-08 22:25:27+00:00,11.0,10.0,None,,https://pbs.twimg.com/media/CwxfrguUUAA1cbl.jpg,1.0,Cardigan,0.700182,True,Pembroke,0.260738,True,papillon,0.0171099,True,10139,False
796080075804475393,2016-11-08 20:00:55+00:00,12.0,10.0,Yogi,,https://pbs.twimg.com/media/Cww-msrXcAAxm3K.jpg,1.0,chow,0.973846,True,Tibetan_mastiff,0.0141098999999999,True,gibbon,0.00235832,False,9469,False
796031486298386433,2016-11-08 16:47:50+00:00,13.0,10.0,Daisy,,https://pbs.twimg.com/media/CwwSaWJWIAASuoY.jpg,1.0,golden_retriever,0.893775,True,Labrador_retriever,0.0701398,True,doormat,0.00841853,False,12071,False
795464331001561088,2016-11-07 03:14:10+00:00,13.0,10.0,None,doggo,https://pbs.twimg.com/ext_tw_video_thumb/795464066940764160/pu/img/jPkMMQXdydb7CqFX.jpg,1.0,golden_retriever,0.193082,True,Chesapeake_Bay_retriever,0.157927,True,soft-coated_wheaten_terrier,0.1246839999999999,True,55683,False
795400264262053889,2016-11-06 22:59:35+00:00,12.0,10.0,Brody,,https://pbs.twimg.com/media/CwnUUGTWIAE8sFR.jpg,2.0,golden_retriever,0.925494,True,Labrador_retriever,0.0592408,True,tennis_ball,0.00449534,False,11270,False
795076730285391872,2016-11-06 01:33:58+00:00,11.0,10.0,Bailey,,https://pbs.twimg.com/media/CwiuEJmW8AAZnit.jpg,2.0,gas_pump,0.676439,False,harvester,0.0499953,False,swing,0.0446596,False,18139,False
794983741416415232,2016-11-05 19:24:28+00:00,12.0,10.0,Rizzy,,https://pbs.twimg.com/media/CvT6IV6WEAQhhV5.jpg,3.0,schipperke,0.363272,True,kelpie,0.197021,True,Norwegian_elkhound,0.151024,True,0,False
794926597468000259,2016-11-05 15:37:24+00:00,12.0,10.0,Mack,,https://pbs.twimg.com/media/CwglhZVXgAAc3_w.jpg,1.0,teddy,0.569566,False,bath_towel,0.173745,False,toy_poodle,0.0376618,True,11492,False
794355576146903043,2016-11-04 01:48:22+00:00,12.0,10.0,Butter,,https://pbs.twimg.com/media/CvJCabcWgAIoUxW.jpg,1.0,cocker_spaniel,0.500509,True,golden_retriever,0.272734,True,jigsaw_puzzle,0.0414758,False,0,False
794332329137291264,2016-11-04 00:15:59+00:00,12.0,10.0,Nimbus,,https://pbs.twimg.com/media/CwYJBiHXgAQlvrh.jpg,1.0,Samoyed,0.988307,True,malamute,0.00490635,True,Great_Pyrenees,0.00290129,True,10686,False
794205286408003585,2016-11-03 15:51:10+00:00,14.0,10.0,Laika,pupper,https://pbs.twimg.com/media/CwWVe_3WEAAHAvx.jpg,3.0,pedestal,0.66266,False,fountain,0.294827,False,brass,0.0203711,False,10314,False
793962221541933056,2016-11-02 23:45:19+00:00,12.0,10.0,Maximus,,https://pbs.twimg.com/media/CwS4aqZXUAAe3IO.jpg,1.0,Labrador_retriever,0.8616510000000001,True,golden_retriever,0.0444618,True,Staffordshire_bullterrier,0.0164967,True,18910,False
793845145112371200,2016-11-02 16:00:06+00:00,13.0,10.0,Clark,,https://pbs.twimg.com/media/CwRN8H6WgAASe4X.jpg,1.0,Old_English_sheepdog,0.7652770000000001,True,Bedlington_terrier,0.1127529999999999,True,Kerry_blue_terrier,0.0476616999999999,True,10295,False
793614319594401792,2016-11-02 00:42:53+00:00,13.0,10.0,None,,https://pbs.twimg.com/media/CvyVxQRWEAAdSZS.jpg,1.0,golden_retriever,0.705092,True,Labrador_retriever,0.219721,True,kuvasz,0.015965,True,0,False
793601777308463104,2016-11-01 23:53:02+00:00,12.0,10.0,Dobby,,https://pbs.twimg.com/media/CwNwmxvXEAEJ54Z.jpg,1.0,miniature_pinscher,0.538981,True,Chihuahua,0.21783,True,toy_terrier,0.0891487,True,8926,False
793500921481273345,2016-11-01 17:12:16+00:00,12.0,10.0,Fiona,,https://pbs.twimg.com/media/CwMU34YWIAAz1nU.jpg,2.0,golden_retriever,0.3261219999999999,True,Labrador_retriever,0.219904,True,Chesapeake_Bay_retriever,0.163366,True,11953,False
793286476301799424,2016-11-01 03:00:09+00:00,13.0,10.0,Moreton,,https://pbs.twimg.com/media/CwJR1okWIAA6XMp.jpg,1.0,Afghan_hound,0.2746369999999999,True,borzoi,0.142204,True,doormat,0.109677,False,27597,False
793271401113350145,2016-11-01 02:00:14+00:00,12.0,10.0,Dave,,https://pbs.twimg.com/media/CwJEIKTWYAAvL-T.jpg,1.0,Siberian_husky,0.2316949999999999,True,Eskimo_dog,0.206749,True,Pembroke,0.0701195,True,9677,False
793256262322548741,2016-11-01 01:00:05+00:00,12.0,10.0,None,,https://pbs.twimg.com/media/CwI2XCvXEAEO8mc.jpg,1.0,basset,0.2076219999999999,True,Walker_hound,0.0605741999999999,True,beagle,0.0412205,True,22350,False
793241302385262592,2016-11-01 00:00:38+00:00,13.0,10.0,Tucker,,https://pbs.twimg.com/media/CwIougTWcAAMLyq.jpg,1.0,golden_retriever,0.559308,True,Labrador_retriever,0.3902219999999999,True,cocker_spaniel,0.0363157,True,11780,False
793226087023144960,2016-10-31 23:00:11+00:00,11.0,10.0,Juno,,https://pbs.twimg.com/media/CwIa5CjW8AErZgL.jpg,1.0,wire-haired_fox_terrier,0.456047,True,Lakeland_terrier,0.273428,True,English_springer,0.0836433,True,11001,False
793210959003287553,2016-10-31 22:00:04+00:00,10.0,10.0,Maude,,https://pbs.twimg.com/media/CwINKJeW8AYHVkn.jpg,1.0,doormat,0.874431,False,French_bulldog,0.0187590999999999,True,Boston_bull,0.0151344,True,9997,False
793195938047070209,2016-10-31 21:00:23+00:00,12.0,10.0,Lily,puppo,https://pbs.twimg.com/media/CwH_foYWgAEvTyI.jpg,2.0,Labrador_retriever,0.654762,True,golden_retriever,0.0741,True,Chihuahua,0.0423393,True,17063,False
793180763617361921,2016-10-31 20:00:05+00:00,11.0,10.0,Newt,,https://pbs.twimg.com/media/CwHxsdYVMAAqGCJ.jpg,1.0,Lakeland_terrier,0.266824,True,Irish_terrier,0.218783,True,Airedale,0.13296,True,7740,False
793165685325201412,2016-10-31 19:00:10+00:00,12.0,10.0,Benji,,https://pbs.twimg.com/media/CwHj-jGWAAAnsny.jpg,1.0,golden_retriever,0.946224,True,Labrador_retriever,0.0364766,True,doormat,0.00235285,False,10478,False
793150605191548928,2016-10-31 18:00:14+00:00,11.0,10.0,Nida,,https://pbs.twimg.com/media/CwHWOZ7W8AAHv8S.jpg,1.0,Italian_greyhound,0.193869,True,bluetick,0.16038,True,standard_poodle,0.1259819999999999,True,6909,False
793135492858580992,2016-10-31 17:00:11+00:00,13.0,10.0,None,,https://pbs.twimg.com/media/CwHIg61WIAApnEV.jpg,1.0,bakery,0.737041,False,saltshaker,0.0523959,False,teddy,0.0465926,False,7214,False
793120401413079041,2016-10-31 16:00:13+00:00,11.0,10.0,Robin,,https://pbs.twimg.com/media/CwG6zDfWcAA8jBD.jpg,1.0,Labrador_retriever,0.7249439999999999,True,golden_retriever,0.169744,True,kuvasz,0.0355023,True,14202,False
792913359805018113,2016-10-31 02:17:31+00:00,13.0,10.0,a,,https://pbs.twimg.com/media/CwD-eCLWIAA6v0B.jpg,4.0,web_site,0.2267159999999999,False,lighter,0.0819414,False,switch,0.0390086,False,16063,False
792883833364439040,2016-10-31 00:20:11+00:00,12.0,10.0,Bailey,,https://pbs.twimg.com/media/CwDjoH3WAAIniIs.jpg,3.0,jack-o'-lantern,0.999306,False,basketball,0.000113129,False,standard_poodle,8.31451e-05,True,12666,False
792773781206999040,2016-10-30 17:02:53+00:00,12.0,10.0,Monster,,https://pbs.twimg.com/media/CwB_i-zXEAEiP29.jpg,1.0,Yorkshire_terrier,0.912804,True,silky_terrier,0.0678225,True,Australian_terrier,0.00445069,True,8209,False
792394556390137856,2016-10-29 15:55:58+00:00,12.0,10.0,BeBe,,https://pbs.twimg.com/media/Cv8moW9W8AIHOxR.jpg,2.0,cocker_spaniel,0.746387,True,Irish_setter,0.0916151,True,miniature_poodle,0.0610781999999999,True,15128,False
792050063153438720,2016-10-28 17:07:05+00:00,11.0,10.0,Remus,,https://pbs.twimg.com/media/Cv3tU38WcAASFas.jpg,2.0,komondor,0.942856,True,swab,0.0527151999999999,False,Tibetan_terrier,0.0027429999999999,True,8029,False
791821351946420224,,,,,,,,,,,,,,,,,0,False
791784077045166082,,,,,,,,,,,,,,,,,0,False
791780927877898241,,,,,,,,,,,,,,,,,0,False
791774931465953280,,,,,,,,,,,,,,,,,37818,False
791672322847637504,2016-10-27 16:06:04+00:00,13.0,10.0,None,,https://pbs.twimg.com/media/CvyVxQRWEAAdSZS.jpg,1.0,golden_retriever,0.705092,True,Labrador_retriever,0.219721,True,kuvasz,0.015965,True,13129,False
791406955684368384,2016-10-26 22:31:36+00:00,12.0,10.0,Levi,,https://pbs.twimg.com/media/CvukbEkWAAAV-69.jpg,4.0,Pembroke,0.972629,True,Cardigan,0.0270259,True,basenji,0.000152502,True,14670,False
791312159183634433,2016-10-26 16:14:55+00:00,12.0,10.0,Mabel,,https://pbs.twimg.com/media/CvtONV4WAAAQ3Rn.jpg,4.0,miniature_pinscher,0.892925,True,toy_terrier,0.0955238,True,Doberman,0.00354426,True,9841,False
791026214425268224,2016-10-25 21:18:40+00:00,11.0,10.0,Alfie,,https://pbs.twimg.com/media/CpmyNumW8AAAJGj.jpg,1.0,malamute,0.375098,True,jean,0.0693617,False,keeshond,0.0505276,True,0,False
790987426131050500,2016-10-25 18:44:32+00:00,12.0,10.0,Misty,,https://pbs.twimg.com/media/Cvom3ZJXEAE29TD.jpg,1.0,cocker_spaniel,0.349195,True,flat-coated_retriever,0.309535,True,Newfoundland,0.104768,True,11089,False
790946055508652032,2016-10-25 16:00:09+00:00,12.0,10.0,Betty,puppo,https://pbs.twimg.com/media/CvoBPWRWgAA4het.jpg,1.0,dishwasher,0.700466,False,golden_retriever,0.245773,True,chow,0.0390116999999999,True,18601,False
790723298204217344,2016-10-25 01:14:59+00:00,12.0,10.0,Happy,,https://pbs.twimg.com/media/CvaYgDOWgAEfjls.jpg,1.0,tub,0.479477,False,bathtub,0.325106,False,golden_retriever,0.0785304999999999,True,0,False
790698755171364864,2016-10-24 23:37:28+00:00,12.0,10.0,Mosby,,https://pbs.twimg.com/media/CvkgUjbUsAEvo7l.jpg,1.0,Bernese_mountain_dog,0.996541,True,EntleBucher,0.00105698,True,Appenzeller,0.000997907,True,9158,False
790581949425475584,2016-10-24 15:53:19+00:00,11.0,10.0,Duke,,https://pbs.twimg.com/media/Cvi2FiKWgAAif1u.jpg,2.0,refrigerator,0.998886,False,malinois,0.000152999,True,kelpie,0.000130817,True,22473,False
790337589677002753,2016-10-23 23:42:19+00:00,12.0,10.0,Maggie,,https://pbs.twimg.com/media/CvfX2AnWYAAQTay.jpg,1.0,Pembroke,0.658808,True,Cardigan,0.153096,True,toy_terrier,0.102299,True,8740,False
790277117346975746,2016-10-23 19:42:02+00:00,11.0,10.0,Bruce,,https://pbs.twimg.com/media/Cveg1-NXgAASaaT.jpg,1.0,Labrador_retriever,0.427742,True,Great_Dane,0.190503,True,curly-coated_retriever,0.146427,True,14081,False
790227638568808452,,,,,,,,,,,,,,,,,0,False
789986466051088384,2016-10-23 00:27:05+00:00,12.0,10.0,Happy,,https://pbs.twimg.com/media/CvaYgDOWgAEfjls.jpg,1.0,tub,0.479477,False,bathtub,0.325106,False,golden_retriever,0.0785304999999999,True,10369,False
789960241177853952,,,,,,,,,,,,,,,,,0,False
789903600034189313,,,,,,,,,,,,,,,,,11673,False
789628658055020548,2016-10-22 00:45:17+00:00,13.0,10.0,Eli,,https://pbs.twimg.com/media/CvVTEnPXYAAWLyL.jpg,1.0,chow,0.260702,True,cougar,0.0881427,False,Pomeranian,0.0798831,True,8448,False
789599242079838210,2016-10-21 22:48:24+00:00,12.0,10.0,Brownie,,https://pbs.twimg.com/media/CvU4UZpXgAE1pAV.jpg,2.0,Chesapeake_Bay_retriever,0.8788219999999999,True,beagle,0.0185703,True,Labrador_retriever,0.0174985,True,7620,False
789530877013393408,2016-10-21 18:16:44+00:00,12.0,10.0,Rizzy,,https://pbs.twimg.com/media/CvT6IV6WEAQhhV5.jpg,3.0,schipperke,0.363272,True,kelpie,0.197021,True,Norwegian_elkhound,0.151024,True,13188,False
789314372632018944,,,,,,,,,,,,,,,,,9615,False
789280767834746880,,,,,,,,,,,,,,,,,0,False
789268448748703744,2016-10-21 00:53:56+00:00,10.0,10.0,Stella,,https://pbs.twimg.com/media/CvQLdotWcAAZn86.jpg,1.0,malamute,0.81286,True,Siberian_husky,0.120853,True,Eskimo_dog,0.0242692999999999,True,10196,False
789137962068021249,2016-10-20 16:15:26+00:00,12.0,10.0,Bo,,https://pbs.twimg.com/media/CvOUw8vWYAAzJDq.jpg,2.0,Chihuahua,0.746135,True,Pekinese,0.0703834,True,Pembroke,0.0492369,True,10875,False
788908386943430656,2016-10-20 01:03:11+00:00,11.0,10.0,Lucy,,https://pbs.twimg.com/media/CvLD-mbWYAAFI8w.jpg,1.0,remote_control,0.8815379999999999,False,oscilloscope,0.0355131,False,golden_retriever,0.0340897,True,30653,False
788765914992902144,2016-10-19 15:37:03+00:00,12.0,10.0,Butter,,https://pbs.twimg.com/media/CvJCabcWgAIoUxW.jpg,1.0,cocker_spaniel,0.500509,True,golden_retriever,0.272734,True,jigsaw_puzzle,0.0414758,False,30658,False
788552643979468800,,,,,,,,,,,,,,,,,0,False
788412144018661376,2016-10-18 16:11:17+00:00,11.0,10.0,Dexter,,https://pbs.twimg.com/media/CvEAqQoWgAADj5K.jpg,1.0,golden_retriever,0.805238,True,Labrador_retriever,0.113798,True,Brittany_spaniel,0.0385587,True,16060,False
788178268662984705,2016-10-18 00:41:57+00:00,13.0,10.0,None,,https://pbs.twimg.com/media/CvAr88kW8AEKNAO.jpg,2.0,Samoyed,0.73548,True,Pomeranian,0.075101,True,Arctic_fox,0.0360719,False,8100,False
788150585577050112,2016-10-17 22:51:57+00:00,13.0,10.0,Leo,,https://pbs.twimg.com/media/CvASw6dWcAQmo3X.jpg,3.0,chow,0.814145,True,Pomeranian,0.112704,True,Chihuahua,0.0158832,True,6865,False
788070120937619456,2016-10-17 17:32:13+00:00,11.0,10.0,Bo,,https://pbs.twimg.com/media/Co-hmcYXYAASkiG.jpg,1.0,golden_retriever,0.735163,True,Sussex_spaniel,0.064897,True,Labrador_retriever,0.0477036999999999,True,0,False
788039637453406209,2016-10-17 15:31:05+00:00,12.0,10.0,None,,https://pbs.twimg.com/media/Cu-t20yWEAAFHXi.jpg,1.0,beach_wagon,0.362925,False,minivan,0.304759,False,limousine,0.101702,False,6867,False
787810552592695296,2016-10-17 00:20:47+00:00,11.0,10.0,Frank,,https://pbs.twimg.com/media/Cu7dg2RXYAIaGXE.jpg,2.0,pug,0.362835,True,French_bulldog,0.2218639999999999,True,English_setter,0.0804183,True,9717,False
787717603741622272,2016-10-16 18:11:26+00:00,13.0,10.0,Tonks,puppo,https://pbs.twimg.com/media/Cu6I9vvWIAAZG0a.jpg,3.0,German_shepherd,0.992339,True,malinois,0.00492039,True,kelpie,0.0008528019999999,True,11416,False
787397959788929025,2016-10-15 21:01:17+00:00,11.0,10.0,Moose,,https://pbs.twimg.com/media/Cu1mQsDWEAAU_VQ.jpg,1.0,Chihuahua,0.900483,True,toy_terrier,0.0210845,True,miniature_pinscher,0.019484,True,12120,False
787322443945877504,2016-10-15 16:01:13+00:00,10.0,10.0,Lincoln,,https://pbs.twimg.com/media/Cu0hlfwWYAEdnXO.jpg,1.0,seat_belt,0.747739,False,golden_retriever,0.1057029999999999,True,dingo,0.0172568,False,8726,False
787111942498508800,,,,,,,,,,,,,,,,,0,False
786963064373534720,2016-10-14 16:13:10+00:00,12.0,10.0,Rory,,https://pbs.twimg.com/media/Cuvau3MW8AAxaRv.jpg,1.0,golden_retriever,0.915303,True,Saluki,0.0462126,True,Labrador_retriever,0.0375041,True,29725,False
786729988674449408,,,,,,,,,,,,,,,,,0,False
786709082849828864,2016-10-13 23:23:56+00:00,9.75,10.0,Logan,,https://pbs.twimg.com/media/CurzvFTXgAA2_AP.jpg,1.0,Pomeranian,0.467321,True,Persian_cat,0.122978,False,chow,0.102654,True,20296,False
786664955043049472,2016-10-13 20:28:35+00:00,12.0,10.0,None,,https://pbs.twimg.com/media/CurLmoqXgAEPoJ-.jpg,1.0,Leonberg,0.512034,True,keeshond,0.464816,True,Pomeranian,0.00781249,True,11957,False
786595970293370880,2016-10-13 15:54:28+00:00,11.0,10.0,Dale,,https://pbs.twimg.com/media/CuqM0fVWAAAboKR.jpg,1.0,Pembroke,0.709512,True,Cardigan,0.287178,True,chow,0.000570176,True,10497,False
786363235746385920,2016-10-13 00:29:39+00:00,13.0,10.0,Rizzo,doggo,https://pbs.twimg.com/media/Cum5LlfWAAAyPcS.jpg,1.0,golden_retriever,0.929266,True,Labrador_retriever,0.0628667,True,Saluki,0.00215669,True,12189,False
786286427768250368,,,,,,,,,,,,,,,,,8930,False
786233965241827333,2016-10-12 15:55:59+00:00,11.0,10.0,Mattie,,https://pbs.twimg.com/media/CulDnZpWcAAGbZ-.jpg,1.0,Labrador_retriever,0.478193,True,schipperke,0.224817,True,Staffordshire_bullterrier,0.0773956,True,17178,False
786051337297522688,,,,,,,,,,,,,,,,,1614,False
786036967502913536,2016-10-12 02:53:11+00:00,11.0,10.0,Scout,,https://pbs.twimg.com/media/CtKHLuCWYAA2TTs.jpg,1.0,golden_retriever,0.99383,True,cocker_spaniel,0.00314271,True,Great_Pyrenees,0.000917414,True,0,False
785927819176054784,2016-10-11 19:39:28+00:00,12.0,10.0,Lucy,,https://pbs.twimg.com/media/CugtKeXWEAAamDZ.jpg,1.0,teddy,0.97207,False,toy_poodle,0.00849262,True,chow,0.00288271,True,12696,False
